13.276286125183105
15.124645233154297,8.617039680480957,7.6020708084106445,11.829026222229004,2.8557775020599365,19.3433837890625,19.068559646606445,14.130208969116211,5.691339492797852,9.026653289794922,8.904013633728027,14.042250633239746,16.14810562133789,7.869419574737549,5.720868110656738,1.169297218322754,2.137622594833374,14.183051109313965,6.463848114013672,2.878943681716919,31.20090675354004,28.566831588745117,15.3394136428833,8.564239501953125,16.533489227294922,1.8247886896133423,14.876302719116211,15.493171691894531,20.439769744873047,7.9594244956970215,2.231027603149414,8.838318824768066,3.890773057937622,4.207239151000977,8.777411460876465,6.110639572143555,3.725358009338379,7.346976280212402,2.173518419265747,26.43020248413086,5.123612880706787,14.02303695678711,3.011751413345337,35.04643630981445,3.1537983417510986,5.083689212799072,39.198368072509766,14.013467788696289,5.72878360748291,3.883836269378662,20.237287521362305,51.681522369384766,30.000516891479492,5.098579406738281,5.4248576164245605,1.0709006786346436,5.964493274688721,47.947181701660156,9.75830364227295,21.93398666381836,10.102853775024414,2.947533369064331,7.81326150894165,12.572455406188965,14.142962455749512,8.329761505126953,2.177323818206787,4.447644233703613,5.0116424560546875,9.069863319396973,3.343501091003418,16.53473472595215,12.653139114379883,6.510763645172119,9.391897201538086,2.8123133182525635,1.5793218612670898,6.450769424438477,12.230738639831543,6.09581184387207,15.912720680236816,4.305332183837891,2.8564796447753906,7.243338108062744,8.524328231811523,22.25324058532715,14.144754409790039,6.589754581451416,10.528956413269043,8.4075288772583,45.05295181274414,12.494241714477539,6.992682456970215,6.311175346374512,2.3374686241149902,8.844710350036621,6.02439022064209,1.9390076398849487,12.746321678161621,3.4849741458892822,4.866244792938232,3.0671873092651367,9.174886703491211,5.35745906829834,5.8469438552856445,15.540193557739258,2.393242597579956,4.769022464752197,3.4192404747009277,10.37853717803955,3.4089345932006836,2.1521189212799072,18.326385498046875,2.7452492713928223,3.293172597885132,8.956334114074707,5.247319221496582,18.205137252807617,33.356910705566406,9.844071388244629,3.623992443084717,4.868289470672607,24.468528747558594,9.553625106811523,8.117754936218262,41.637630462646484,10.2089262008667,10.856675148010254,2.122539758682251,8.806375503540039,11.878397941589355,30.978954315185547,26.68144989013672,11.006470680236816,14.099834442138672,16.337703704833984,3.9601848125457764,8.232476234436035,8.545584678649902,14.190564155578613,16.665769577026367,6.861294746398926,17.667863845825195,11.75477123260498,23.312950134277344,26.333908081054688,15.006091117858887,3.8964109420776367,26.170007705688477,24.731040954589844,10.832572937011719,7.1521124839782715,12.019076347351074,10.582783699035645,5.601688861846924,4.0720906257629395,11.046259880065918,20.1192569732666,13.51895809173584,3.1292169094085693,14.84073543548584,26.101917266845703,10.463735580444336,15.324127197265625,10.419995307922363,12.246750831604004,8.988666534423828,20.15641975402832,6.300601959228516,5.421518802642822,1.0983752012252808,16.369762420654297,33.05229187011719,10.461606979370117,19.927099227905273,20.175535202026367,8.501181602478027,4.663928031921387,19.70172119140625,5.062971115112305,1.6629878282546997,3.296306848526001,1.464844822883606,1.543989658355713,3.4522833824157715,22.845308303833008,12.566268920898438,7.3919830322265625,1.1254289150238037,9.456400871276855,12.686034202575684,3.0673789978027344,13.959025382995605,12.027058601379395,50.81681442260742,25.49689483642578,10.069363594055176,3.8605475425720215,2.4441049098968506,10.683966636657715,11.030080795288086,20.04448699951172,13.177205085754395,15.028763771057129,4.707784175872803,2.2910962104797363,8.472007751464844,11.362929344177246,4.986477851867676,13.681499481201172,13.51213264465332,13.12619686126709,1.6724897623062134,9.49415111541748,12.5206880569458,4.809115409851074,12.325882911682129,19.661087036132812,22.032438278198242,5.260758399963379,2.182502269744873,21.12946128845215,5.760302543640137,11.112665176391602,2.0115244388580322,4.014730930328369,9.63980770111084,11.230792999267578,2.8163185119628906,18.500621795654297,8.307802200317383,9.184439659118652,10.991426467895508,8.522521018981934,4.876895904541016,1.1293177604675293,1.6846213340759277,22.874338150024414,27.78989028930664,13.943737030029297,38.87942123413086,12.484472274780273,7.574377059936523,10.094033241271973,1.9743854999542236,2.141688108444214,3.24769926071167,3.695451498031616,17.779216766357422,5.811528205871582,5.88920259475708,29.58884048461914,3.7369000911712646,2.552461862564087,9.580281257629395,54.56365203857422,13.255378723144531,6.598587512969971,32.686641693115234,3.8844425678253174,3.9929819107055664,10.06298542022705,11.979412078857422,1.4558136463165283
1.6024996042251587,1.5201897621154785
1.6008274555206299,1.9938939809799194,1.1553832292556763


18.957679748535156
16.549381256103516,3.6938414573669434,27.049880981445312,26.66977882385254
8.682317733764648,7.65824556350708
1.600827693939209

16.456256866455078,9.339700698852539,8.230132102966309,12.854521751403809,3.034222364425659,21.06116485595703,20.75780487060547,15.373529434204102,6.138751029968262,9.787897109985352,9.656414031982422,15.276455879211426,17.577449798583984,8.521839141845703,6.170689582824707,1.1874980926513672,2.2478182315826416,15.42850399017334,6.985645294189453,3.059501886367798,33.89823532104492,31.060081481933594,16.69308090209961,9.28329086303711,17.993757247924805,1.9052094221115112,16.18482780456543,16.862565994262695,22.256223678588867,8.621200561523438,2.3500828742980957,9.583910942077637,4.167965888977051,4.51413631439209,9.516691207885742,6.598445892333984,3.9867050647735596,7.951808452606201,2.287107467651367,28.75795555114746,5.518063545227051,15.25523567199707,3.2049386501312256,38.06230545043945,3.3604955673217773,5.474003791809082,42.49357604980469,15.244667053222656,6.179426193237305,4.160309314727783,22.034372329711914,55.70887756347656,32.610877990722656,5.49043607711792,5.847232818603516,1.07976233959198,6.4376606941223145,51.75009536743164,10.59189510345459,23.87750816345215,10.967803955078125,3.134830951690674,8.461519241333008,13.666982650756836,15.386797904968262,9.026473999023438,2.291271924972534,4.777694225311279,5.39449405670166,9.835631370544434,3.568216323852539,17.995134353637695,13.755989074707031,7.036084175109863,10.189016342163086






1.253662347793579,2.6473822593688965,19.781747817993164,8.851861953735352,3.712937831878662,42.683746337890625,39.287841796875,21.38795280456543,11.845491409301758
12.299698829650879,12.132086753845215,19.26987075805664
25.83831787109375,25.472728729248047,18.889501571655273,7.433371543884277,11.980341911315918,11.813933372497559,18.76631736755371,21.592761993408203,10.405072212219238,7.473870754241943,1.2405730485916138,2.5686123371124268,18.95926284790039,8.48923397064209,3.584596633911133,41.15475845336914,37.82671356201172,20.504671096801758,11.351712226867676,22.103679656982422,2.1395130157470703,19.890539169311523,20.71991729736328,27.298662185668945,10.527396202087402,2.6966519355773926,11.722871780395508,4.971360206604004,5.404073238372803,11.64039134979248,8.006792068481445,4.744645118713379,9.69322395324707,2.6178009510040283,35.0838737487793,6.658428192138672,18.739389419555664,3.76664137840271,45.93514633178711,3.9613606929779053,6.603475093841553,50.95005798339844,18.725976943969727,7.484726428985596,4.961761951446533,27.0162296295166,65.12259674072266,39.64387893676758,6.6239705085754395,7.069267749786377,1.1056205034255981,7.806548118591309,61.025108337402344,12.975505828857422,29.24733543395996,13.440571784973145,3.6788222789764404,10.32874870300293,16.7838077545166,18.906339645385742,11.0316801071167,2.623016357421875,5.733531951904297,6.504306793212891,12.038785934448242,4.221280574798584,22.105308532714844,16.891212463378906,8.552759170532227,12.477564811706543,3.4935302734375

12.546438217163086,17.020423889160156,43.500518798828125,37.784950256347656,15.756691932678223
12.465462684631348




25.008583068847656,24.64296531677246,18.26481056213379,7.197444438934326,11.584294319152832,11.425250053405762,18.14751434326172,20.88495635986328,10.064071655273438,7.236273765563965,1.230794906616211,2.509681224822998,18.33123779296875,8.215811729431152,3.488241195678711,39.940155029296875,36.67231369018555,19.83179473876953
4.349124431610107,4.2970476150512695,3.394859552383423,1.8478566408157349,2.459928274154663,2.4379470348358154,3.3785507678985596,3.7649240493774414,2.2477920055389404,1.8531908988952637,1.0235642194747925,1.1926017999649048,3.4046080112457275,1.9903188943862915,1.3296328783035278,6.509336471557617,6.032156467437744,3.616917610168457,2.375722885131836,3.834890604019165,1.1346468925476074,3.531569242477417,3.645728588104248,4.5502424240112305,2.264540195465088,1.2098968029022217,2.4259159564971924,1.5164508819580078,1.5746978521347046,2.414761781692505,1.9251415729522705
1.2233120203018188,2.464425802230835,17.827613830566406,8.003605842590332,3.4140546321868896,38.89620590209961,35.71025848388672,19.289527893066406,10.684991836547852
8.275161743164062
4.238742828369141,4.190537929534912,6.243144989013672,7.076117038726807,3.7740423679351807,2.907266616821289,1.056081771850586,1.4520001411437988,6.299911022186279,3.2076568603515625,1.7541667222976685,12.902060508728027,11.90755558013916,6.755393028259277,4.0534234046936035,7.229727268218994,1.3242019414901733,6.574860572814941,6.819199085235596,8.767836570739746,3.810271739959717,1.4900710582733154,4.163862228393555,2.1658618450164795,2.294308662414551,4.139130592346191,3.064736843109131,2.0986316204071045,3.563307523727417,1.4665783643722534,11.0864896774292,2.665814161300659,6.235222339630127,1.8082656860351562
27.545557022094727,27.150556564331055
5.1242995262146,11.005500793457031,14.747366905212402,14.717114448547363,21.414703369140625,23.611600875854492,44.1379280090332,37.34870910644531






3.957336187362671,1.1419566869735718,3.6426613330841064,3.7601070404052734,4.6992645263671875,2.321767568588257,1.2205806970596313,2.4901840686798096,1.54097580909729,1.601953148841858,2.4782912731170654,1.9675891399383545,1.5092411041259766,2.204690933227539,1.2094964981079102,5.833388805389404,1.778069257736206,3.479891777038574,1.3715510368347168,7.460458278656006,1.3989295959472656,1.7704508304595947,8.242751121520996,3.4780404567718506,1.8944228887557983,1.5396449565887451,4.659698009490967,10.525794982910156,6.508335590362549,1.7732921838760376,1.8361213207244873,1.0235642194747925,1.939445972442627,9.842129707336426,2.6661949157714844,4.982458591461182,2.7319376468658447,1.3590975999832153,2.2941205501556396,3.202684164047241,3.5029380321502686,2.392880916595459,1.2102298736572266,1.6482853889465332,1.7567025423049927,2.5343329906463623,1.4355878829956055,3.9575746059417725,3.2177367210388184,2.0440800189971924,2.5959506034851074,1.3330202102661133,1.0943721532821655,2.0328097343444824,3.1381969451904297,1.9646883010864258,3.8390555381774902
5.951685428619385,4.40415620803833,1.1164143085479736,1.817319631576538,10.500239372253418,4.940023899078369,2.35306715965271,22.82384490966797,20.900915145874023,11.331165313720703,6.4516282081604,12.190940856933594,1.590949296951294,10.999799728393555,11.446249008178711,15.017115592956543,6.016706466674805,1.8848448991775513,6.649970054626465,3.0841565132141113,3.312596559524536,6.605837345123291,4.684596061706543,2.9646406173706055,5.57550573348999,1.8431891202926636,19.339632034301758,3.9739975929260254,10.383590698242188,2.4490318298339844,25.619155883789062,2.551755666732788,3.944911241531372,28.700515747070312,10.376476287841797,4.409816265106201,3.0791444778442383,14.862550735473633,38.04289627075195,21.943603515625,3.955759286880493,4.191016674041748,1.0451719760894775,4.579837799072266,35.18094253540039,7.3132171630859375,16.086898803710938,7.560481548309326,2.402884006500244,5.9111151695251465,9.334714889526367,10.472161293029785,6.283401012420654,1.845931053161621

6.491486072540283,1.2005170583724976,2.3265438079833984,16.30556869506836
18.709304809570312,19.489334106445312,25.698375701904297,9.915449142456055,2.5847465991973877,11.03819465637207,4.71206521987915,5.116815567016602,10.96003532409668,7.553469657897949,4.499969482421875,9.134062767028809,2.5110061168670654,33.115814208984375,6.2909111976623535,17.63072967529297,3.5854313373565674,43.52938461303711,3.767521381378174,6.239264965057373,48.41502380371094

9.977483749389648,2.672743558883667,36.03083801269531,6.8455939292907715
3.6546237468719482,10.243605613708496,16.64519500732422,18.74735450744629,10.941670417785645,2.6082170009613037,5.690193176269531,6.453897953033447,11.939456939697266,4.191952705383301,21.924348831176758,16.75269889831543,8.484354019165039,12.373661994934082,3.470972776412964,1.7955032587051392,8.404458999633789,16.186458587646484,7.923266410827637,21.09756851196289,5.497195720672607,3.5306894779205322,9.474495887756348,11.204460144042969,29.425024032592773,18.749725341796875,8.59108829498291,13.90369987487793,11.046906471252441,57.44124984741211,16.540983200073242,9.136430740356445,8.214224815368652,2.8258187770843506,11.636309623718262,7.825870513916016,2.2844409942626953,16.876855850219727,4.383877754211426,6.257786273956299,3.8169829845428467,12.081215858459473,6.923957824707031,7.586587905883789,20.60684585571289,2.9015450477600098,6.1254353523254395,4.294660568237305,13.70187759399414
4.271790027618408

2.3100764751434326,1.2017433643341064,1.6752712726593018,1.0878695249557495,2.7227213382720947,1.095598816871643
1.160646915435791,2.0850889682769775,13.56613826751709,6.210963726043701,2.792316436767578,29.801408767700195,27.27975845336914,14.666379928588867,8.212629318237305,15.804964065551758,1.7863649129867554,14.226526260375977,14.813578605651855,19.52650260925293,7.635725498199463,2.174205780029297,8.472780227661133,3.757831335067749,4.05923318862915,8.414968490600586,5.8735551834106445,3.5999929904937744,7.051784038543701,2.1192233562469482,25.238452911376953,4.933204174041748,13.412769317626953


7.168183326721191
2.2045085430145264,14.932446479797363,6.778172969818115,2.9883241653442383,32.81896209716797,30.06177520751953,16.149066925048828,8.997471809387207,17.41111946105957,1.8735238313674927,15.664316177368164,16.315813064575195,21.531352996826172,8.358040809631348,2.303292751312256,9.286163330078125,4.058326244354248,4.392870903015137,9.22200870513916,6.404590606689453,3.883314371109009,7.710885524749756,2.242297649383545,27.81743049621582,5.361596584320068,14.760009765625,3.1287643909454346
3.037276029586792,2.7718706130981445,1.8459464311599731,1.5598779916763306,2.8574750423431396,4.5227179527282715,3.314790725708008,1.382996678352356,3.5570671558380127,5.60256814956665,2.749800682067871




1.2347110509872437,3.86911678314209,2.187201976776123,1.3986473083496094,7.530808925628662,6.968013286590576,4.1197099685668945,2.6465539932250977,4.378632068634033,1.1654866933822632,4.019982814788818,4.154322147369385,5.224757194519043,2.5141732692718506,1.2554798126220703,2.7059309482574463,1.6216782331466675,1.6913617849349976,2.6922242641448975,2.109614610671997,1.5854774713516235,2.3802545070648193,1.2426936626434326,6.507711410522461,1.8931629657745361,3.8348119258880615,1.4279789924621582,8.347169876098633,1.4593490362167358,1.8842637538909912,9.219691276550293,3.832719326019287,2.0257742404937744,1.6201601028442383,5.178860664367676,11.74096965789795,7.274113178253174,1.887582778930664,1.9590495824813843,1.0235642194747925,2.0776233673095703,11.011473655700684,2.9073293209075928,5.544240951538086,2.981919288635254,1.4137099981307983,2.4821829795837402,3.5189292430877686,3.8608593940734863,2.5949044227600098,1.2435396909713745,1.7444733381271362,1.8682043552398682,2.7568182945251465,1.5012201070785522,4.378899097442627,3.536060333251953,2.1973514556884766,2.826669216156006,1.3840166330337524,1.111100196838379,2.1843295097351074,3.4455370903015137,2.1063687801361084,4.242859840393066,1.7130374908447266,1.3937201499938965,2.3572142124176025,2.6380035877227783,5.611791610717773,3.8612284660339355,2.214439630508423,3.074394941329956,2.612163782119751,10.43100357055664,3.5023226737976074,2.302767038345337,2.1533236503601074,1.2789520025253296,2.707369565963745,2.0907347202301025,1.1908236742019653,3.556318759918213,1.5323848724365234,1.8365058898925781,1.4402867555618286,2.779625415802002,1.9442827701568604,2.0516648292541504,4.164245128631592,1.2912019491195679,1.815111517906189,1.517966866493225,3.0421836376190186,1.5157063007354736,1.2379357814788818,4.76643180847168,1.3691471815109253,1.4900338649749756,2.732164144515991,1.9202189445495605,4.739656448364258,7.988470554351807,2.9256062507629395,1.5630028247833252,1.8369557857513428,6.090764999389648,2.862271547317505,2.5488266944885254,9.717855453491211,3.005615234375,3.1464080810546875,1.231330156326294,2.6987414360046387,3.3682093620300293,7.484288692474365,6.564868927001953,3.17893385887146,3.851604700088501,4.33665132522583,1.6370548009872437,2.5733132362365723,2.6425576210021973,3.870664119720459,4.406996250152588,2.273975133895874,4.62430477142334,3.3423078060150146,5.84124755859375,6.485805511474609,4.04696798324585,1.6229145526885986,6.4497809410095215,6.1440653800964355,3.141174554824829,2.337266445159912,3.3982388973236084,3.0859220027923584,1.9981659650802612,1.6618672609329224,3.1875734329223633,5.151915550231934,3.7245891094207764,1.453956961631775,4.012587547302246,6.43629789352417,3.0604283809661865,4.116267681121826,3.0510616302490234,3.44911527633667,2.7391855716705322,5.160399913787842,2.150975227355957,1.9583109617233276,1.0235642194747925,4.343525409698486,7.9234700202941895,3.0599725246429443,5.110182285308838,5.164763450622559,2.632948637008667,1.7919234037399292,5.063738822937012,1.879645586013794,1.1296252012252808,1.4907305240631104,1.0857313871383667,1.103304147720337,1.525214433670044,5.740681171417236
11.210433006286621,4.777647018432617,5.189637660980225,11.131928443908691,7.668400287628174,4.561858177185059,9.275406837463379,2.5380702018737793,33.595542907714844,6.383797645568848,17.908355712890625,3.631169557571411,44.11725997924805,3.816433906555176,6.331545829772949
9.499980926513672,3.3082504272460938,2.2034566402435303,2.065528392791748


1.0235642194747925,1.9573897123336792,9.319197654724121,2.6905465126037598,4.976296424865723,2.7571957111358643,1.3669542074203491,2.3162992000579834,3.2279672622680664,3.5268514156341553,2.416032314300537,1.2150185108184814,1.6615080833435059,1.7715482711791992,2.5582103729248047,1.4448339939117432,3.9770565032958984,3.2432589530944824,2.063840389251709,2.620790958404541,1.3402535915374756,1.0968446731567383,2.052112579345703,3.164301872253418,1.9832221269607544,3.859586715698242,1.6334741115570068,1.348841905593872,2.2059590816497803,2.4532907009124756,5.036133766174316,3.5271716117858887,2.079230308532715,2.8383445739746094,2.430952787399292,8.892902374267578,3.213561773300171,2.1572952270507812,2.0249133110046387,1.246656894683838,2.5154869556427,1.9691723585128784,1.1678987741470337,3.2616477012634277,1.472446084022522,1.7434098720550537,1.3905105590820312,2.57828688621521,1.83938467502594,1.934674620628357,3.7910590171813965,1.2576758861541748,1.7243107557296753,1.4596716165542603,2.809351682662964,1.4576687812805176,1.2100703716278076,4.310804843902588,1.3270928859710693,1.4349229335784912,2.536909341812134,1.8178470134735107,4.287384510040283,7.002113342285156,2.7071638107299805,1.4998581409454346,1.7438114881515503,5.438624858856201,2.651580333709717,2.3752753734588623,8.368391036987305,2.7777035236358643,2.901646614074707,1.204237699508667,2.5080323219299316,3.0960023403167725,6.597434043884277,5.8350911140441895,2.929847240447998,3.5188236236572266,3.9402859210968018,1.5658347606658936,2.397367238998413,2.4573209285736084,3.535356283187866,4.0015106201171875,2.131612777709961,4.189452171325684,3.073239326477051,5.229447364807129,5.7731242179870605,3.689110517501831,1.553241491317749,5.743900299072266,5.486194610595703,2.897109270095825,2.1884279251098633,3.123272180557251,2.848935127258301,1.8870229721069336,1.5879325866699219,2.937337875366211,4.642297267913818,3.4086482524871826,1.4026271104812622,3.6591830253601074,5.731759548187256,2.825511932373047,3.749237298965454,2.81703519821167,3.1674060821533203,2.542975664138794,4.649013042449951,2.022883176803589,1.851699948310852,1.0235642194747925,3.9462687969207764,6.951236248016357,2.8250932693481445,4.60757303237915,4.652467250823975,2.448920965194702,1.7036104202270508,4.566845893859863,1.781533122062683,1.1133495569229126,1.4355401992797852,1.0740770101547241,1.0898479223251343,1.4660930633544922,5.14011812210083,3.226828098297119,2.234524965286255,1.0235642194747925,2.633070945739746,3.2497506141662598,1.3905482292175293,3.4921162128448486,3.12481951713562,9.736152648925781
1.1105130910873413,1.2955679893493652,1.1881132125854492,1.0909258127212524,1.2379872798919678,1.026882290840149,1.967587947845459,1.1481608152389526,1.5041279792785645
2.2257540225982666,3.2799949645996094
1.2609801292419434,1.4045078754425049,1.0721029043197632,1.0235642194747925,1.2579752206802368,1.5437853336334229,1.239691972732544,1.7210954427719116,1.1490017175674438,1.074449062347412,1.2974722385406494,1.3615882396697998,2.01348876953125,1.6367117166519165
5.079160213470459
63.599876403808594,13.803304672241211,30.997085571289062,14.298372268676758,3.8729357719421387
20.937551498413086,21.808025360107422,28.687950134277344,11.08290958404541,2.800121545791626,12.344782829284668,5.2092695236206055,5.667329788208008,12.2568359375,8.420205116271973,4.9692769050598145,10.201696395874023,2.7164647579193115,36.77446365356445,6.9944939613342285







8.313691139221191,30.289493560791016,3.3066775798797607,46.159488677978516,36.387210845947266,12.409582138061523,4.815559387207031,9.860215187072754,8.81428050994873,5.988339900970459,27.27800178527832,39.955135345458984,3.0449061393737793,32.94995880126953,5.752450942993164,4.366066932678223,28.68345069885254,39.582218170166016,37.08049774169922,13.789559364318848,4.608543395996094,9.563898086547852,20.500885009765625,6.267816543579102,12.138142585754395,27.75765037536621,23.66292381286621,5.122292518615723,49.033287048339844,1.7630099058151245,3.772458076477051,28.07977294921875,1.2140451669692993,13.837248802185059,3.8465094566345215
1.046751856803894,1.213281512260437,1.3715814352035522,1.4221314191818237,1.2298580408096313,1.0235642194747925,1.098608136177063,1.1174966096878052,1.2556661367416382
1.201654314994812,1.1210956573486328,1.0235642194747925

12.68997573852539,5.34153413772583
6.749993801116943,12.519201278686523,4.36714506149292,22.9755802154541,17.56708526611328,8.886807441711426,12.975237846374512

